   10  1.    1    211  9  0    0.4643    0.2859    3.8070    3.8483    0.1396     -0.0005   -0.0056    0.0000
   11  0.    1   2112  9  0   -0.0736   -0.6456    1.2477    1.6917    0.9396     -0.0005   -0.0056    0.0000
   12  0.   11    223  9 13    0.3736    0.9422    3.6647    3.8863    0.8038     -0.0005   -0.0056    0.0000
   13 -1.    1   -211 12  0    0.1663    0.0780    0.8599    0.8903    0.1396     -0.0005   -0.0056    0.0000
   14  1.    1    211 12  0    0.0374    0.5283    2.2267    2.2930    0.1396     -0.0005   -0.0056    0.0000
   15  0.   11    111 12 16    0.1699    0.3359    0.5781    0.7030    0.1350     -0.0005   -0.0056    0.0000
   16  0.    1     22 15  0    0.0954    0.2995    0.4880    0.5804    0.0000     -0.0005   -0.0056    0.0000
   17  0.    1     22 15  0    0.0746    0.0364    0.0901    0.1225    0.0000     -0.0005   -0.0056    0.0000
          19     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005     -0.0013   -0.0024    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383     -0.0013   -0.0024    0.0000
    3  0.   21     22  1  0   -0.5779   -0.3267    9.3392    9.1751   -1.8651     -0.0013   -0.0024    0.0000
    4 -1.    1     11  1  0    0.5779    0.3267    1.2608    1.4249    0.0005     -0.0013   -0.0024    0.0000
    5  1.   13      2  0  6   -0.5755   -0.3002    9.4916    9.5138    0.0056     -0.0013   -0.0024    0.0000
    6  0.   13   2101  2  0   -0.0024   -0.0265   -0.1524    0.5996    0.5793     -0.0013   -0.0024    0.0000
    7  1.   12      2  5  9   -0.5755   -0.3002    9.4916    9.5138    0.0056     -0.0013   -0.0024    0.0000
    8  0.   11   2101  6  9   -0.0024   -0.0265   -0.1524    0.5996    0.5793     -0.0013   -0.0024    0.0000
    9  0.   11     92  7 10   -0.5779   -0.3267    9.3392   10.1134    3.8236     -0.0013   -0.0024    0.0000
   10  0.   11    111  9 14    0.1547   -0.1805    0.7610    0.8086    0.1350     -0.0013   -0.0024    0.0000
   11  1.    1    211  9  0   -0.2825   -0.4224    4.2624    4.2948    0.1396     -0.0013   -0.0024    0.0000
   12 -1.   11   -213  9 16   -0.4447    0.8044    3.4956    3.6564    0.5525     -0.0013   -0.0024    0.0000
   13  1.    1   2212  9  0   -0.0053   -0.5282    0.8202    1.3536    0.9383     -0.0013   -0.0024    0.0000
   14  0.    1     22 10  0    0.0729   -0.0853    0.5638    0.5748    0.0000     -0.0013   -0.0024    0.0000
   15  0.    1     22 10  0    0.0818   -0.0953    0.1972    0.2338    0.0000     -0.0013   -0.0024    0.0000
   16 -1.    1   -211 12  0   -0.4357    0.5272    2.9315    3.0135    0.1396     -0.0013   -0.0024    0.0000
   17  0.   11    111 12 18   -0.0090    0.2772    0.5641    0.6429    0.1350     -0.0013   -0.0024    0.0000
   18  0.    1     22 17  0    0.0421    0.0804    0.0936    0.1304    0.0000     -0.0013   -0.0024    0.0000
   19  0.    1     22 17  0   -0.0511    0.1968    0.4705    0.5125    0.0000     -0.0013   -0.0024    0.0000
          32     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005      0.0025    0.0060    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0025    0.0060    0.0000
    3  0.   21     22  1  0   -0.1835   -0.3397    9.7826    9.6960   -1.3551      0.0025    0.0060    0.0000
    4 -1.    1     11  1  0    0.1835    0.3397    0.8174    0.9040    0.0005      0.0025    0.0060    0.0000
    5  1.   13      2  0  6   -0.4852   -0.8002    9.7905    9.8351    0.0056      0.0025    0.0060    0.0000
    6  0.   13   2101  2  0    0.3017    0.4605   -0.0078    0.7992    0.5793      0.0025    0.0060    0.0000
    7  1.   12      2  5  9   -0.4852   -0.8002    9.7905    9.8351    0.0056      0.0025    0.0060    0.0000
    8  0.   11   2101  6  9    0.3017    0.4605   -0.0078    0.7992    0.5793      0.0025    0.0060    0.0000
    9  0.   11     92  7 10   -0.1835   -0.3397    9.7826   10.6343    4.1521      0.0025    0.0060    0.0000
   10  0.   11    221  9 15   -0.1310    0.0504    1.0433    1.1866    0.5475      0.0025    0.0060    0.0000
   11  1.   11    213  9 18   -0.0714    0.3042    1.1716    1.3838    0.6666      0.0025    0.0060    0.0000
   12  0.   11    223  9 20    0.5032    0.1606    1.9921    2.2058    0.7860      0.0025    0.0060    0.0000
   13 -1.    1   -211  9  0   -0.3136   -0.7062    1.8518    2.0114    0.1396      0.0025    0.0060    0.0000
   14  1.    1   2212  9  0   -0.1707   -0.1488    3.7238    3.8468    0.9383      0.0025    0.0060    0.0000
   15  0.   11    111 10 23    0.0346   -0.0165    0.4625    0.4834    0.1350      0.0025    0.0060    0.0000
   16  0.   11    111 10 25   -0.0972   -0.0713    0.3541    0.3977    0.1350      0.0025    0.0060    0.0000
   17  0.   11    111 10 27   -0.0685    0.1381    0.2267    0.3056    0.1350      0.0025    0.0060    0.0000
   18  1.    1    211 11  0   -0.0931   -0.1487    0.6071    0.6472    0.1396      0.0025    0.0060    0.0000
   19  0.   11    111 11 29    0.0217    0.4529    0.5646    0.7366    0.1350      0.0025    0.0060    0.0000
   20 -1.    1   -211 12  0   -0.0254    0.1303    0.9612    0.9803    0.1396      0.0025    0.0060    0.0000
   21  1.    1    211 12  0    0.1038   -0.0966    0.3181    0.3752    0.1396      0.0025    0.0060    0.0000
   22  0.   11    111 12 31    0.4248    0.1269    0.7128    0.8502    0.1350      0.0025    0.0060    0.0000
   23  0.    1     22 15  0    0.0423    0.0083    0.4540    0.4561    0.0000      0.0025    0.0060    0.0000
   24  0.    1     22 15  0   -0.0077   -0.0247    0.0085    0.0273    0.0000      0.0025    0.0060    0.0000
   25  0.    1     22 16  0   -0.0579   -0.0107    0.0309    0.0665    0.0000      0.0025    0.0060    0.0000
   26  0.    1     22 16  0   -0.0392   -0.0605    0.3232    0.3311    0.0000      0.0025    0.0060    0.0000
   27  0.    1     22 17  0   -0.0887    0.1325    0.1274    0.2041    0.0000      0.0025    0.0060    0.0000
   28  0.    1     22 17  0    0.0202    0.0056    0.0993    0.1015    0.0000      0.0025    0.0060    0.0000
   29  0.    1     22 19  0   -0.0424    0.0762    0.0715    0.1128    0.0000      0.0025    0.0060    0.0000
   30  0.    1     22 19  0    0.0642    0.3768    0.4931    0.6238    0.0000      0.0025    0.0060    0.0000
   31  0.    1     22 22  0    0.4270    0.1049    0.6919    0.8197    0.0000      0.0025    0.0060    0.0000
   32  0.    1     22 22  0   -0.0022    0.0220    0.0210    0.0305    0.0000      0.0025    0.0060    0.0000
          17     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005      0.0005    0.0041    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0005    0.0041    0.0000
    3  0.   21     22  1  0   -0.0026    0.4724    9.6124    9.5052   -1.5073      0.0005    0.0041    0.0000
    4 -1.    1     11  1  0    0.0026   -0.4724    0.9876    1.0948    0.0005      0.0005    0.0041    0.0000
    5  1.   13      2  0  6    0.1495    1.0417    9.5576    9.6154    0.0056      0.0005    0.0041    0.0000
    6  0.   13   2101  2  0   -0.1521   -0.5693    0.0548    0.8281    0.5793      0.0005    0.0041    0.0000
    7  1.   12      2  5  9    0.1495    1.0417    9.5576    9.6154    0.0056      0.0005    0.0041    0.0000
    8  0.   11   2101  6  9   -0.1521   -0.5693    0.0548    0.8281    0.5793      0.0005    0.0041    0.0000
    9  0.   11     92  7 10   -0.0026    0.4724    9.6124   10.4435    4.0553      0.0005    0.0041    0.0000
   10  0.   11    221  9 14   -0.2556   -0.1034    1.5122    1.6317    0.5475      0.0005    0.0041    0.0000
   11  1.    1    211  9  0    0.1328    0.8007    5.1400    5.2056    0.1396      0.0005    0.0041    0.0000
   12  0.   11    113  9 16    0.5161   -0.3746    1.4662    1.7913    0.8077      0.0005    0.0041    0.0000
   13  0.    1   2112  9  0   -0.3959    0.1497    1.4940    1.8150    0.9396      0.0005    0.0041    0.0000
   14  0.    1     22 10  0   -0.2248    0.1301    0.3000    0.3968    0.0000      0.0005    0.0041    0.0000
   15  0.    1     22 10  0   -0.0307   -0.2335    1.2122    1.2349    0.0000      0.0005    0.0041    0.0000
   16 -1.    1   -211 12  0    0.2218   -0.0352    0.0140    0.2648    0.1396      0.0005    0.0041    0.0000
   17  1.    1    211 12  0    0.2943   -0.3395    1.4522    1.5265    0.1396      0.0005    0.0041    0.0000
          33     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0    0.0000   -0.0000   10.6000   10.6000    0.0005     -0.0042    0.0036    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383     -0.0042    0.0036    0.0000
    3  0.   21     22  1  0    0.1587    0.3088    9.8590    9.7817   -1.2800     -0.0042    0.0036    0.0000
    4 -1.    1     11  1  0   -0.1587   -0.3088    0.7410    0.8183    0.0005     -0.0042    0.0036    0.0000
    5  1.   13      2  0  6   -0.5263    0.2249    7.8742    7.8949    0.0056     -0.0042    0.0036    0.0000
    6  0.   13   2103  2  0    0.9440   -0.2463    0.9502    1.5651    0.7713     -0.0042    0.0036    0.0000
    7  0.   11    113  2 10   -0.3369    0.3605    1.3544    1.5542    0.5811     -0.0042    0.0036    0.0000
    8  1.   12      2  5 12   -0.5263    0.2249    7.8742    7.8949    0.0056     -0.0042    0.0036    0.0000
    9  0.   11   2103  6 12    0.9440   -0.2463    0.9502    1.5651    0.7713     -0.0042    0.0036    0.0000
   10 -1.    1   -211  7  0   -0.3004    0.4737    1.0592    1.2067    0.1396     -0.0042    0.0036    0.0000
   11  1.    1    211  7  0   -0.0365   -0.1132    0.2951    0.3475    0.1396     -0.0042    0.0036    0.0000
   12  0.   11     92  8 13    0.4177   -0.0214    8.8243    9.4601    3.3837     -0.0042    0.0036    0.0000
   13  0.   11    221 12 16   -0.0112   -0.6788    3.5152    3.6218    0.5475     -0.0042    0.0036    0.0000
   14  1.    1   2212 12  0    0.1316    0.6041    5.0292    5.1532    0.9383     -0.0042    0.0036    0.0000
   15  0.   11    221 12 19    0.2973    0.0533    0.2799    0.6851    0.5475     -0.0042    0.0036    0.0000
   16  0.   11    111 13 22   -0.0458   -0.1581    1.0927    1.1133    0.1350     -0.0042    0.0036    0.0000
   17  0.   11    111 13 24    0.1228   -0.3878    1.8528    1.9017    0.1350     -0.0042    0.0036    0.0000
   18  0.   11    111 13 26   -0.0882   -0.1329    0.5698    0.6069    0.1350     -0.0042    0.0036    0.0000
   19  0.   11    111 15 28    0.0361   -0.0409   -0.0274    0.1482    0.1350     -0.0042    0.0036    0.0000
   20  0.   11    111 15 30    0.1066    0.0904    0.0376    0.1979    0.1350     -0.0042    0.0036    0.0000
   21  0.   11    111 15 32    0.1547    0.0038    0.2698    0.3390    0.1350     -0.0042    0.0036    0.0000
   22  0.    1     22 16  0    0.0376   -0.0198    0.1220    0.1292    0.0000     -0.0042    0.0036    0.0000
   23  0.    1     22 16  0   -0.0834   -0.1383    0.9707    0.9840    0.0000     -0.0042    0.0036    0.0000
   24  0.    1     22 17  0   -0.0052   -0.0638    0.1410    0.1548    0.0000     -0.0042    0.0036    0.0000
   25  0.    1     22 17  0    0.1280   -0.3241    1.7117    1.7468    0.0000     -0.0042    0.0036    0.0000
   26  0.    1     22 18  0   -0.0309    0.0256    0.0970    0.1050    0.0000     -0.0042    0.0036    0.0000
   27  0.    1     22 18  0   -0.0573   -0.1585    0.4728    0.5019    0.0000     -0.0042    0.0036    0.0000
   28  0.    1     22 19  0   -0.0432    0.0180   -0.0082    0.0475    0.0000     -0.0042    0.0036    0.0000
   29  0.    1     22 19  0    0.0793   -0.0589   -0.0192    0.1006    0.0000     -0.0042    0.0036    0.0000
   30  0.    1     22 20  0    0.1195    0.0193    0.0330    0.1255    0.0000     -0.0042    0.0036    0.0000
   31  0.    1     22 20  0   -0.0129    0.0712    0.0045    0.0725    0.0000     -0.0042    0.0036    0.0000
   32  0.    1     22 21  0    0.1435   -0.0211    0.2753    0.3112    0.0000     -0.0042    0.0036    0.0000
   33  0.    1     22 21  0    0.0111    0.0249   -0.0055    0.0279    0.0000     -0.0042    0.0036    0.0000
          20     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0    0.0000   -0.0000   10.6000   10.6000    0.0005      0.0072    0.0034    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383      0.0072    0.0034    0.0000
    3  0.   21     22  1  0    0.3398    0.1452    9.8388    9.7538   -1.3421      0.0072    0.0034    0.0000
    4 -1.    1     11  1  0   -0.3398   -0.1452    0.7612    0.8462    0.0005      0.0072    0.0034    0.0000
    5  1.   13      2  0  6   -0.0223    0.3564    9.9604    9.9668    0.0056      0.0072    0.0034    0.0000
    6  0.   13   2101  2  0    0.3621   -0.2112   -0.1216    0.7253    0.5793      0.0072    0.0034    0.0000
    7  1.   12      2  5  9   -0.0223    0.3564    9.9604    9.9668    0.0056      0.0072    0.0034    0.0000
    8  0.   11   2101  6  9    0.3621   -0.2112   -0.1216    0.7253    0.5793      0.0072    0.0034    0.0000
    9  0.   11     92  7 10    0.3398    0.1452    9.8388   10.6921    4.1693      0.0072    0.0034    0.0000
   10  1.   11    213  9 15    0.3455    0.2219    2.2865    2.4573    0.8011      0.0072    0.0034    0.0000
   11 -1.    1   -211  9  0   -0.2637    0.1585    2.2543    2.2795    0.1396      0.0072    0.0034    0.0000
   12  0.   11    113  9 17   -0.5172   -0.2582    3.2739    3.4179    0.7935      0.0072    0.0034    0.0000
   13  1.    1    211  9  0    0.3845   -0.2225    0.8099    0.9343    0.1396      0.0072    0.0034    0.0000
   14  0.    1   2112  9  0    0.3908    0.2455    1.2142    1.6031    0.9396      0.0072    0.0034    0.0000
   15  1.    1    211 10  0    0.4325   -0.1622    1.1600    1.2563    0.1396      0.0072    0.0034    0.0000
   16  0.   11    111 10 19   -0.0870    0.3841    1.1265    1.2010    0.1350      0.0072    0.0034    0.0000
   17 -1.    1   -211 12  0   -0.2728   -0.4862    2.4732    2.5391    0.1396      0.0072    0.0034    0.0000
   18  1.    1    211 12  0   -0.2445    0.2280    0.8007    0.8788    0.1396      0.0072    0.0034    0.0000
   19  0.    1     22 16  0   -0.0634    0.3361    0.7991    0.8693    0.0000      0.0072    0.0034    0.0000
   20  0.    1     22 16  0   -0.0236    0.0480    0.3274    0.3317    0.0000      0.0072    0.0034    0.0000
          19     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0    0.0000    0.0000   10.6000   10.6000    0.0005      0.0035   -0.0070    0.0000
    2  1.   21   2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0035   -0.0070    0.0000
    3  0.   21     22  1  0   -0.4173    0.6189    9.1180    8.9406   -1.9390      0.0035   -0.0070    0.0000
    4 -1.    1     11  1  0    0.4173   -0.6189    1.4820    1.6594    0.0005      0.0035   -0.0070    0.0000
    5  1.   13      2  0  6   -0.7845    0.3188    9.0904    9.1297    0.0056      0.0035   -0.0070    0.0000
    6  0.   13   2101  2  0    0.3672    0.3000    0.0276    0.7492    0.5793      0.0035   -0.0070    0.0000
    7  1.   12      2  5  9   -0.7845    0.3188    9.0904    9.1297    0.0056      0.0035   -0.0070    0.0000
    8  0.   11   2101  6  9    0.3672    0.3000    0.0276    0.7492    0.5793      0.0035   -0.0070    0.0000
    9  0.   11     92  7 10   -0.4173    0.6189    9.1180    9.8789    3.7281      0.0035   -0.0070    0.0000
   10  1.   11    213  9 14    0.1395    0.0324    2.9813    3.1376    0.9673      0.0035   -0.0070    0.0000
   11  0.   11    113  9 16   -0.9174    0.5957    4.0867    4.2925    0.7265      0.0035   -0.0070    0.0000
   12 -1.    1   -211  9  0    0.3558   -0.0271    0.4239    0.5714    0.1396      0.0035   -0.0070    0.0000
   13  1.    1   2212  9  0    0.0048    0.0178    1.6261    1.8775    0.9383      0.0035   -0.0070    0.0000
   14  1.    1    211 10  0   -0.1997   -0.1741    0.3008    0.4245    0.1396      0.0035   -0.0070    0.0000
   15  0.   11    111 10 18    0.3392    0.2065    2.6805    2.7131    0.1350      0.0035   -0.0070    0.0000
   16 -1.    1   -211 11  0   -0.8232    0.6452    2.7705    2.9646    0.1396      0.0035   -0.0070    0.0000
   17  1.    1    211 11  0   -0.0942   -0.0494    1.3162    1.3279    0.1396      0.0035   -0.0070    0.0000
   18  0.    1     22 15  0    0.1320    0.0111    0.7282    0.7402    0.0000      0.0035   -0.0070    0.0000
   19  0.    1     22 15  0    0.2072    0.1954    1.9522    1.9729    0.0000      0.0035   -0.0070    0.0000
          23     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0   -0.0000    0.0000   10.6000   10.6000    0.0005     -0.0001    0.0070    0.0000
    2  1.   21   2212  0  0   -0.0000    0.0000    0.0000    0.9383    0.9383     -0.0001    0.0070    0.0000
    3  0.   21     22  1  0    0.2247   -0.4693    9.5033    9.3862   -1.5761     -0.0001    0.0070    0.0000
    4 -1.    1     11  1  0   -0.2247    0.4693    1.0967    1.2138    0.0005     -0.0001    0.0070    0.0000
    5  0.   13     -1  0  0    0.1611   -0.0739    7.2327    7.2349    0.0099     -0.0001    0.0070    0.0000
    6 -0.   13      1  2  5    0.1214   -0.5942    0.2547    0.6579    0.0099     -0.0001    0.0070    0.0000
    7  1.   11   2214  2 10   -0.0543    0.1930    2.0995    2.5112    1.3631     -0.0001    0.0070    0.0000
    8 -0.   12      1  6 12    0.1214   -0.5942    0.2547    0.6579    0.0099     -0.0001    0.0070    0.0000
    9  0.   11     -1  5 12    0.1611   -0.0739    7.2327    7.2349    0.0099     -0.0001    0.0070    0.0000
   10  1.    1   2212  7  0    0.2207    0.2650    1.2209    1.5780    0.9383     -0.0001    0.0070    0.0000
   11  0.   11    111  7 16   -0.2750   -0.0719    0.8786    0.9333    0.1350     -0.0001    0.0070    0.0000
   12  0.   11     92  8 13    0.2826   -0.6681    7.4874    7.8927    2.3890     -0.0001    0.0070    0.0000
   13  0.   11    111 12 18   -0.2761    0.2378    1.3115    1.3678    0.1350     -0.0001    0.0070    0.0000
   14 -1.    1   -211 12  0    0.2880   -0.7313    1.0571    1.3247    0.1396     -0.0001    0.0070    0.0000
   15  1.   11    213 12 20    0.2707   -0.1746    5.1188    5.2002    0.8581     -0.0001    0.0070    0.0000
   16  0.    1     22 11  0   -0.0955   -0.0923    0.3327    0.3582    0.0000     -0.0001    0.0070    0.0000
   17  0.    1     22 11  0   -0.1795    0.0204    0.5460    0.5751    0.0000     -0.0001    0.0070    0.0000
   18  0.    1     22 13  0   -0.1384    0.1280    0.9117    0.9309    0.0000     -0.0001    0.0070    0.0000
   19  0.    1     22 13  0   -0.1377    0.1098    0.3998    0.4369    0.0000     -0.0001    0.0070    0.0000
   20  1.    1    211 15  0   -0.1976    0.0645    0.6180    0.6668    0.1396     -0.0001    0.0070    0.0000
   21  0.   11    111 15 22    0.4683   -0.2391    4.5008    4.5334    0.1350     -0.0001    0.0070    0.0000
   22  0.    1     22 21  0    0.1312   -0.0613    0.7955    0.8085    0.0000     -0.0001    0.0070    0.0000
   23  0.    1     22 21  0    0.3371   -0.1777    3.7053    3.7249    0.0000     -0.0001    0.0070    0.0000
          20     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0    0.0000   -0.0000   10.6000   10.6000    0.0005      0.0040   -0.0082    0.0000
    2  1.   21   2212  0  0    0.0000   -0.0000    0.0000    0.9383    0.9383      0.0040   -0.0082    0.0000
    3  0.   21     22  1  0    0.5293    0.8831    8.8370    8.5584   -2.4303      0.0040   -0.0082    0.0000
    4 -1.    1     11  1  0   -0.5293   -0.8831    1.7630    2.0416    0.0005      0.0040   -0.0082    0.0000
    5  1.   13      2  0  6    0.4131   -0.2842    7.6265    7.6430    0.0056      0.0040   -0.0082    0.0000
    6  0.   13   2103  2  0    0.1162    1.1673    1.2104    1.8537    0.7713      0.0040   -0.0082    0.0000
    7  1.   12      2  5  9    0.4131   -0.2842    7.6265    7.6430    0.0056      0.0040   -0.0082    0.0000
    8  0.   11   2103  6  9    0.1162    1.1673    1.2104    1.8537    0.7713      0.0040   -0.0082    0.0000
    9  0.   11     92  7 10    0.5293    0.8831    8.8370    9.4967    3.3219      0.0040   -0.0082    0.0000
   10  0.   11    113  9 13   -0.1471    0.1753    1.4811    1.6901    0.7812      0.0040   -0.0082    0.0000
   11  0.   11    111  9 15    0.5634   -0.3015    4.1557    4.2067    0.1350      0.0040   -0.0082    0.0000
   12  1.   11   2214  9 17    0.1129    1.0093    3.2001    3.5999    1.2988      0.0040   -0.0082    0.0000
   13 -1.    1   -211 10  0    0.0947    0.4130    0.7680    0.8882    0.1396      0.0040   -0.0082    0.0000
   14  1.    1    211 10  0   -0.2418   -0.2377    0.7131    0.8018    0.1396      0.0040   -0.0082    0.0000
   15  0.    1     22 11  0    0.3259   -0.0992    2.0902    2.1178    0.0000      0.0040   -0.0082    0.0000
   16  0.    1     22 11  0    0.2375   -0.2023    2.0655    2.0889    0.0000      0.0040   -0.0082    0.0000
   17  1.    1   2212 12  0   -0.1994    0.7974    2.3860    2.6924    0.9383      0.0040   -0.0082    0.0000
   18  0.   11    111 12 19    0.3124    0.2120    0.8141    0.9075    0.1350      0.0040   -0.0082    0.0000
   19  0.    1     22 18  0    0.0204    0.0122    0.0048    0.0242    0.0000      0.0040   -0.0082    0.0000
   20  0.    1     22 18  0    0.2920    0.1998    0.8093    0.8833    0.0000      0.0040   -0.0082    0.0000
          19     1     1  0.0  1.0   11    10.600 2212    1 0.1588054E+04
    1 -1.   21     11  0  0   -0.0000    0.0000   10.6000   10.6000    0.0005      0.0068   -0.0014    0.0000
    2  1.   21   2212  0  0   -0.0000    0.0000    0.0000    0.9383    0.9383      0.0068   -0.0014    0.0000
